,result,table,_start,_stop,date,Value (psi),_field,_measurement,wellname
,,0,2022-09-12T20:27:59.722566993Z,2022-09-13T02:27:59.722566993Z,2022-09-12T20:30:55Z,189.85,Tubing Pressure,sensors,102
,,0,2022-09-12T20:27:59.722566993Z,2022-09-13T02:27:59.722566993Z,2022-09-12T20:30:56Z,190.369,Tubing Pressure,sensors,102
,,0,2022-09-12T20:27:59.722566993Z,2022-09-13T02:27:59.722566993Z,2022-09-12T20:30:57Z,190.857,Tubing Pressure,sensors,102
,,0,2022-09-12T20:27:59.722566993Z,2022-09-13T02:27:59.722566993Z,2022-09-12T20:30:58Z,189.911,Tubing Pressure,sensors,102
,,0,2022-09-12T20:27:59.722566993Z,2022-09-13T02:27:59.722566993Z,2022-09-12T20:30:59Z,190.735,Tubing Pressure,sensors,102
,,0,2022-09-12T20:27:59.722566993Z,2022-09-13T02:27:59.722566993Z,2022-09-12T20:31:00Z,189.911,Tubing Pressure,sensors,102
,,0,2022-09-12T20:27:59.722566993Z,2022-09-13T02:27:59.722566993Z,2022-09-12T20:31:01Z,190.43,Tubing Pressure,sensors,102
,,0,2022-09-12T20:27:59.722566993Z,2022-09-13T02:27:59.722566993Z,2022-09-12T20:31:02Z,190.643,Tubing Pressure,sensors,102
,,0,2022-09-12T20:27:59.722566993Z,2022-09-13T02:27:59.722566993Z,2022-09-12T20:31:03Z,190.43,Tubing Pressure,sensors,102
,,0,2022-09-12T20:27:59.722566993Z,2022-09-13T02:27:59.722566993Z,2022-09-12T20:31:04Z,190.704,Tubing Pressure,sensors,102
,,0,2022-09-12T20:27:59.722566993Z,2022-09-13T02:27:59.722566993Z,2022-09-12T20:31:05Z,190.002,Tubing Pressure,sensors,102
,,0,2022-09-12T20:27:59.722566993Z,2022-09-13T02:27:59.722566993Z,2022-09-12T20:31:06Z,190.43,Tubing Pressure,sensors,102
,,0,2022-09-12T20:27:59.722566993Z,2022-09-13T02:27:59.722566993Z,2022-09-12T20:31:11Z,189.423,Tubing Pressure,sensors,102
,,0,2022-09-12T20:27:59.722566993Z,2022-09-13T02:27:59.722566993Z,2022-09-12T20:31:12Z,190.247,Tubing Pressure,sensors,102
,,0,2022-09-12T20:27:59.722566993Z,2022-09-13T02:27:59.722566993Z,2022-09-12T20:31:13Z,189.362,Tubing Pressure,sensors,102
,,0,2022-09-12T20:27:59.722566993Z,2022-09-13T02:27:59.722566993Z,2022-09-12T20:31:14Z,189.728,Tubing Pressure,sensors,102
,,0,2022-09-12T20:27:59.722566993Z,2022-09-13T02:27:59.722566993Z,2022-09-12T20:31:15Z,190.186,Tubing Pressure,sensors,102
,,0,2022-09-12T20:27:59.722566993Z,2022-09-13T02:27:59.722566993Z,2022-09-12T20:31:16Z,189.636,Tubing Pressure,sensors,102
,,0,2022-09-12T20:27:59.722566993Z,2022-09-13T02:27:59.722566993Z,2022-09-12T20:31:17Z,190.033,Tubing Pressure,sensors,102
,,0,2022-09-12T20:27:59.722566993Z,2022-09-13T02:27:59.722566993Z,2022-09-12T20:31:18Z,189.789,Tubing Pressure,sensors,102
,,0,2022-09-12T20:27:59.722566993Z,2022-09-13T02:27:59.722566993Z,2022-09-12T20:31:19Z,190.186,Tubing Pressure,sensors,102
,,0,2022-09-12T20:27:59.722566993Z,2022-09-13T02:27:59.722566993Z,2022-09-12T20:31:20Z,190.46,Tubing Pressure,sensors,102
,,0,2022-09-12T20:27:59.722566993Z,2022-09-13T02:27:59.722566993Z,2022-09-12T20:31:21Z,190.033,Tubing Pressure,sensors,102
,,0,2022-09-12T20:27:59.722566993Z,2022-09-13T02:27:59.722566993Z,2022-09-12T20:31:22Z,190.033,Tubing Pressure,sensors,102
